mpc_step,admm_iter,k,n_c,lam_n_EE-BOX,lam_t_norm_EE-BOX,gamma_EE-BOX,lam_n_T-VERT-0,lam_t_norm_T-VERT-0,gamma_T-VERT-0,lam_n_T-VERT-1,lam_t_norm_T-VERT-1,gamma_T-VERT-1,lam_n_T-VERT-2,lam_t_norm_T-VERT-2,gamma_T-VERT-2
1083,4,0,4,8.122675,0.349367,-0.000001,-0.000136,0.000429,0.000000,3.060915,2.280965,0.000000,0.862289,2.708822,0.000000
1083,4,1,4,7.169924,0.377494,-0.000001,0.000026,1.142489,0.000000,1.983059,4.306521,0.201364,-0.000043,1.777118,0.205503
1083,4,2,4,6.444616,0.970314,-0.000001,0.589870,1.337881,-0.000000,3.670018,0.665893,-0.000000,3.512163,0.000885,-0.000000
1083,4,3,4,5.441285,1.531460,-0.000001,5.559392,0.030518,-0.000001,8.719918,0.000590,-0.000001,8.772596,0.000515,-0.000001
1083,4,4,4,5.393204,1.626359,-0.000001,8.316077,0.000325,-0.000000,12.660250,1.866115,-0.000001,11.265693,2.923093,-0.000001
1083,4,5,4,5.237268,1.808226,-0.000001,9.091954,0.000331,-0.000000,14.576969,2.272105,-0.000001,12.847310,4.193196,-0.000001
1083,4,6,4,4.939708,1.835722,-0.000001,10.076804,0.704808,-0.000000,15.727832,2.063115,-0.000001,13.905910,4.306847,-0.000001
1083,4,7,4,4.921511,1.922576,-0.000001,10.832188,0.857729,-0.000000,17.313441,2.018703,-0.000000,15.713513,4.359088,-0.000000
1083,4,8,4,4.783960,2.114695,-0.000001,11.872579,0.009155,0.000000,19.160422,1.046792,0.000000,18.232577,2.792314,0.000000
1083,4,9,4,4.194202,2.332072,-0.000001,11.544883,0.000163,0.000000,17.577309,0.000112,0.000000,17.726496,0.285551,0.000000
1083,4,10,4,3.941089,2.135756,-0.000001,4.534691,0.000220,0.000000,9.112659,0.306322,0.000000,8.861951,0.095941,0.000000
1083,4,11,4,3.496372,1.791326,-0.000001,-0.000094,1.400708,-0.000000,-0.000162,2.589103,-0.000000,-0.000198,2.246604,-0.000000
1083,4,12,4,2.853984,1.542228,-0.000001,-0.000075,1.480939,0.238277,-0.000177,2.291486,0.416779,-0.000386,2.464042,0.420451
1083,4,13,4,2.654381,1.789080,-0.000001,-0.000066,1.712606,0.102378,-0.000103,2.509691,0.507271,-0.000412,2.284795,0.516547
1083,4,14,4,2.643804,1.836755,-0.000001,-0.000094,1.814988,0.111958,-0.000086,2.616886,0.350225,-0.000358,2.293549,0.358920
1083,4,15,4,2.569457,1.809168,-0.000001,-0.000093,1.825880,0.111678,-0.000058,2.642379,0.240216,-0.000346,2.330195,0.247440
1083,4,16,4,2.448776,1.730928,-0.000002,-0.000087,1.813829,0.109097,-0.000042,2.652686,0.203347,-0.000321,2.383692,0.206813
1083,4,17,4,2.324314,1.700306,-0.000002,-0.000079,1.821730,0.105937,-0.000028,2.642768,0.214209,-0.000276,2.462766,0.220545
1083,4,18,4,2.243140,1.726326,-0.000002,-0.000068,1.866464,0.097632,-0.000020,2.604188,0.256872,-0.000211,2.598206,0.264076
1083,4,19,4,2.071999,1.803435,-0.000002,-0.000047,1.923998,0.119312,-0.000019,2.593751,0.292556,-0.000123,2.889239,0.301034
1083,5,0,4,10.353619,0.742409,0.000000,3.368652,0.271872,0.000000,8.293174,3.889558,0.000000,5.033279,3.241617,0.000000
1083,5,1,4,9.152405,0.426985,0.000000,9.231978,0.000000,0.000000,15.330002,2.447745,-0.000000,12.521944,4.352855,0.000000
1083,5,2,4,8.396645,0.958926,-0.000000,12.243652,0.191655,0.000000,19.960355,2.594925,-0.000000,17.565652,3.509119,-0.000000
1083,5,3,4,7.802617,1.163690,0.000000,9.528488,3.977120,0.000000,16.894327,6.948475,0.000000,11.760939,7.220064,-0.000000
1083,5,4,4,7.570456,1.074917,0.000000,-0.000000,1.122502,0.000000,5.836357,10.885718,0.000000,0.692536,4.159516,0.000000
1083,5,5,4,5.221905,1.499943,-0.000000,-0.000000,1.473331,0.419614,0.000000,1.625869,0.831786,-0.000000,1.452886,0.857587
1083,5,6,4,4.880060,1.420027,-0.000000,-0.000000,1.676207,0.499563,0.000000,2.018248,0.442552,-0.000000,1.570009,0.324519
1083,5,7,4,4.787952,1.455084,-0.000000,-0.000000,1.945969,0.686822,0.250020,2.631597,0.545429,-0.000000,1.614298,0.158486
1083,5,8,4,4.614650,1.555530,-0.000000,-0.000000,2.538671,0.673228,0.336427,3.540013,0.618822,-0.000000,2.312273,0.045054
1083,5,9,4,4.329282,1.743801,0.000000,-0.000000,2.071731,0.321309,0.000000,3.516683,0.429447,-0.000000,3.313995,0.223753
1083,5,10,4,4.019539,1.890046,0.000000,-0.000000,0.809373,0.210857,0.603045,2.646367,0.630138,-0.000000,2.246479,0.642693
1083,5,11,4,3.240182,1.483886,-0.000000,-0.000000,0.082010,0.033208,0.000000,0.765042,0.813498,-0.000000,0.626126,0.832759
1083,5,12,4,3.008846,1.080758,0.000000,-0.000000,0.000000,0.000000,0.221779,0.487543,-0.000000,-0.000000,0.905312,-0.000000
1083,5,13,4,3.580679,1.983310,0.000000,5.140007,0.000000,-0.000000,8.980531,0.695678,-0.000000,8.148637,1.625907,-0.000000
1083,5,14,4,4.037622,2.259462,-0.000000,8.825329,0.000000,-0.000000,13.521668,0.523564,-0.000000,13.131209,1.757814,0.000000
1083,5,15,4,4.176962,2.384122,0.000000,10.219183,0.322331,-0.000000,15.384111,0.421182,-0.000000,15.166687,1.637118,-0.000000
1083,5,16,4,4.118133,2.318876,-0.000000,10.705627,0.668037,-0.000000,15.983226,0.290997,0.000000,15.847924,1.537072,-0.000000
1083,5,17,4,4.012127,2.119505,0.000000,10.836013,0.825870,0.000000,16.000752,0.057201,-0.000000,15.931741,1.375739,0.000000
1083,5,18,4,3.878782,1.836692,0.000000,10.832821,0.854411,0.000000,15.959588,0.000000,-0.000000,15.871365,1.108771,-0.000000
1083,5,19,4,3.281753,1.333434,0.000000,10.396305,0.455532,0.000000,16.070693,0.000000,0.000000,15.789929,0.369955,-0.000000
1083,6,0,4,12.501155,1.488861,0.000000,3.649624,2.129238,0.000000,10.444974,8.529928,0.000000,4.669085,4.548477,0.000000
1083,6,1,4,11.016382,0.984341,0.000000,-0.000000,0.748547,0.000000,5.726226,10.784568,0.033086,0.161082,3.106781,0.033766
1083,6,2,4,8.372791,0.280337,-0.000000,-0.000000,1.662754,0.219629,0.000000,4.264936,1.211114,-0.000000,2.736325,1.240498
1083,6,3,4,7.725832,0.781418,-0.000000,-0.000000,1.150087,0.230636,0.000000,3.548205,1.041476,-0.000000,1.339351,1.067610
1083,6,4,4,7.343908,0.880926,0.000000,-0.000000,0.841050,1.986065,1.102543,1.376556,1.101134,-0.000000,0.197161,0.580773
1083,6,5,4,5.920952,1.229007,0.000000,-0.000000,0.956442,1.511550,0.000000,1.014223,0.132070,-0.000000,0.595608,0.093935
1083,6,6,4,6.008788,1.530377,0.000000,3.063626,0.000000,-0.000000,6.416554,2.058263,0.000000,5.487310,0.100417,0.000000
1083,6,7,4,6.734687,1.456763,0.000000,7.301800,0.000000,0.000000,13.016999,4.155181,-0.000000,10.598678,3.799112,-0.000000
1083,6,8,4,6.840171,1.442295,-0.000000,9.141568,1.026469,-0.000000,15.585051,3.845068,-0.000000,12.406457,5.438404,0.000000
1083,6,9,4,6.602221,1.361103,0.000000,9.110238,2.522895,-0.000000,16.271673,3.793634,-0.000000,12.782090,5.855741,-0.000000
1083,6,10,4,6.029947,1.374597,0.000000,11.694269,3.764734,0.000000,19.182890,4.708874,-0.000000,15.507027,6.320255,0.000000
1083,6,11,4,5.043939,1.829746,0.000000,11.493719,2.365159,-0.000000,18.416857,2.320718,0.000000,16.757855,3.915219,0.000000
1083,6,12,4,4.822273,1.713382,0.000000,12.742944,0.429125,0.000000,18.979178,0.836326,-0.000000,18.062867,2.668540,0.000000
1083,6,13,4,4.876549,2.310923,0.000000,11.305000,0.000000,0.000000,18.404809,1.697302,-0.000000,17.409481,1.445091,-0.000000
1083,6,14,4,4.963663,1.521066,0.000000,-0.000000,0.000000,0.000000,3.191661,2.463602,0.000000,1.869896,0.660311,0.000000
1083,6,15,4,4.196989,1.215548,0.000000,-0.000000,1.575470,0.223558,0.000000,2.214200,0.435175,-0.000000,1.857252,0.444092
1083,6,16,4,3.974728,1.172043,-0.000000,-0.000000,1.674814,0.288616,0.000000,2.260836,0.501131,-0.000000,1.909200,0.491465
1083,6,17,4,3.769283,1.070917,0.000000,-0.000000,1.709725,0.351013,0.000000,2.293379,0.565000,-0.000000,1.952489,0.521652
1083,6,18,4,3.572086,0.926575,0.000000,-0.000000,1.665704,0.396121,0.000000,2.181296,0.625604,-0.000000,2.019351,0.567394
1083,6,19,4,2.913453,0.916913,-0.000000,-0.000000,1.515807,0.375487,0.000000,2.048226,0.647371,-0.000000,2.302729,0.581271
1083,7,0,4,14.721324,2.635208,-0.000000,1.651694,0.000000,0.000000,8.345935,9.390650,0.000000,2.545770,3.155015,0.000000
1083,7,1,4,12.321175,1.993158,-0.000000,-0.000000,2.992771,0.001977,3.148598,3.505690,-0.000000,0.454569,1.078990,-0.000000
1083,7,2,4,9.536689,0.592284,0.000000,3.920731,0.000000,-0.000000,5.225367,0.000000,-0.000000,4.257939,0.000000,-0.000000
1083,7,3,4,10.274644,0.539760,-0.000000,6.701696,0.880163,0.000000,13.709050,4.702482,-0.000000,9.177196,8.033301,-0.000000
1083,7,4,4,10.176500,0.514731,-0.000000,12.486450,5.287164,0.000000,21.872033,5.683235,0.000000,14.955909,11.092764,-0.000000
1083,7,5,4,8.882949,1.212146,-0.000000,12.080354,4.516880,-0.000000,20.886027,7.898792,-0.000000,14.422578,9.884991,0.000000
1083,7,6,4,8.856920,1.334013,0.000000,13.226313,4.044456,-0.000000,23.815917,8.411077,0.000000,17.207673,9.792531,-0.000000
1083,7,7,4,9.001120,0.851460,-0.000000,3.706429,2.769287,-0.000000,12.587547,7.641151,0.000000,6.511866,7.481626,-0.000000
1083,7,8,4,7.568101,0.907438,-0.000000,-0.000000,1.929859,0.000000,0.505880,3.880139,0.174107,-0.000000,1.506169,0.472619
1083,7,9,4,6.832240,0.978457,-0.000000,-0.000000,1.688463,0.544582,0.000000,1.616151,0.636737,-0.000000,0.724514,0.356736
1083,7,10,4,6.176398,0.860724,0.000000,-0.000000,1.867215,1.153660,0.000000,2.339141,0.670987,-0.000000,0.844998,-0.000000
1083,7,11,4,5.219534,0.713249,-0.000000,-0.000000,1.801308,1.514359,0.261222,2.652443,0.781954,-0.000000,1.872611,0.149611
1083,7,12,4,4.900534,0.913321,-0.000000,-0.000000,2.116978,0.954992,0.579663,3.062578,0.927805,-0.000000,2.071123,0.299242
1083,7,13,4,4.513395,1.502007,0.000000,-0.000000,2.272172,0.674824,0.000000,3.143687,0.650189,-0.000000,2.712000,0.000000
1083,7,14,4,4.829931,1.251597,-0.000000,-0.000000,0.553110,0.392194,1.316100,1.303041,0.553329,-0.000000,0.725497,0.204676
1083,7,15,4,3.863948,0.363648,0.000000,-0.000000,0.448633,0.202352,0.000000,0.576940,0.329960,-0.000000,0.619959,0.289074
1083,7,16,4,4.559643,0.091028,-0.000000,-0.000000,0.000000,0.000000,1.670505,2.545582,-0.000000,-0.000000,1.420413,0.000000
1083,7,17,4,5.067344,0.789164,-0.000000,6.075596,0.292786,-0.000000,9.935556,2.568512,0.000000,8.209825,2.671333,0.000000
1083,7,18,4,5.246517,1.094496,-0.000000,8.568085,0.889965,-0.000000,13.618506,2.212037,0.000000,11.729786,3.375348,-0.000000
1083,7,19,4,4.451934,0.972672,0.000000,8.577079,0.660831,-0.000000,14.809132,1.232044,-0.000000,13.197718,2.851949,0.000000
1083,8,0,4,16.816077,3.642427,0.000000,3.758779,0.843099,0.000000,11.588178,10.554709,0.289277,5.176420,3.548380,0.295223
1083,8,1,4,14.607826,2.849400,0.000000,5.861336,0.759998,0.000000,12.825554,11.583653,0.129201,6.278960,4.493640,0.131877
1083,8,2,4,13.116279,1.835832,0.000000,8.225439,6.718735,-0.000000,16.704728,17.902958,-0.000000,6.675254,8.643448,0.000000
1083,8,3,4,12.728554,1.637991,0.000000,2.436902,1.337979,0.000000,12.328412,17.637515,0.205952,3.972886,3.786273,0.205816
1083,8,4,4,10.023644,0.899170,-0.000000,-0.000000,1.844411,0.000000,0.789876,3.297882,0.749280,-0.000000,0.215942,1.037750
1083,8,5,4,9.170637,0.170340,0.000000,-0.000000,1.702291,0.983633,0.190534,2.352353,1.415228,-0.000000,0.245649,-0.000000
1083,8,6,4,9.313640,0.343124,0.000000,-0.000000,2.500884,2.575844,0.273793,4.637448,1.318613,-0.000000,1.299482,0.254934
1083,8,7,4,9.643980,1.119649,-0.000000,-0.000000,1.058445,2.954855,1.965489,4.312376,1.172628,-0.000000,0.000000,0.846492
1083,8,8,4,8.444511,0.988314,0.000000,-0.000000,0.806616,2.419386,0.606462,1.282486,0.797843,-0.000000,0.628997,0.758484
1083,8,9,4,7.111215,1.427573,0.000000,-0.000000,1.224576,-0.000000,0.037203,1.623223,-0.000000,-0.000000,0.662869,-0.000000
1083,8,10,4,8.067846,1.093691,-0.000000,3.590274,0.903513,0.000000,9.008418,6.555194,-0.000000,4.440433,5.854735,0.000000
1083,8,11,4,7.719574,0.878643,-0.000000,7.362355,3.778134,0.000000,15.089213,7.629755,0.000000,9.137432,8.995129,0.000000
1083,8,12,4,7.590223,0.989821,-0.000000,7.990842,3.787827,-0.000000,15.861342,5.740936,0.000000,10.750202,8.654154,-0.000000
1083,8,13,4,6.898277,1.210514,-0.000000,8.956825,2.331405,-0.000000,15.172541,3.216896,0.000000,11.670081,6.068841,-0.000000
1083,8,14,4,6.904472,1.153761,0.000000,12.666085,4.017583,0.000000,21.002247,5.079103,0.000000,16.524355,7.191983,0.000000
1083,8,15,4,6.099000,0.813388,0.000000,9.668428,0.913247,-0.000000,14.865100,1.314072,0.000000,13.079482,4.254674,-0.000000
1083,8,16,4,6.880059,0.941950,0.000000,12.984041,1.442728,-0.000000,20.612061,3.693180,-0.000000,17.433770,5.325356,0.000000
1083,8,17,4,7.037161,1.236149,0.000000,9.229424,0.000000,-0.000000,16.872796,2.634206,-0.000000,14.833868,2.991652,0.000000
1083,8,18,4,6.283349,0.190185,-0.000000,-0.000000,0.717770,-0.000000,2.063907,2.296284,0.000000,-0.000000,1.278635,-0.000000
1083,8,19,4,4.110848,0.000000,-0.000000,-0.000000,1.316227,0.481010,-0.000000,2.152964,0.327621,-0.000000,1.746032,0.028367
1083,9,0,4,18.064936,4.144097,0.000000,3.916466,1.059479,0.000000,12.127473,11.466198,0.491119,4.694653,4.844261,0.501213
1083,9,1,4,14.572500,2.888536,0.000000,1.025160,0.749075,-0.000000,5.864244,5.046871,1.525572,1.313228,1.745931,1.556930
1083,9,2,4,11.986591,1.583712,0.000000,-0.000000,1.995550,0.370023,0.911425,2.001824,1.035334,-0.000000,0.737383,1.064222
1083,9,3,4,11.605798,1.405380,0.000000,-0.000000,3.212433,2.914040,1.779333,2.047559,1.313795,-0.000000,0.000000,0.540495
1083,9,4,4,9.996813,0.882826,0.000000,-0.000000,1.235436,1.303548,0.018319,1.782857,0.254233,-0.000000,0.000000,-0.000000
1083,9,5,4,11.064771,1.228383,0.000000,2.723485,0.000000,-0.000000,6.957392,6.378337,0.000000,2.522647,3.471238,-0.000000
1083,9,6,4,12.369233,1.431150,-0.000000,6.275645,2.885742,0.000000,15.416165,14.049837,0.000000,7.198888,8.178433,0.000000
1083,9,7,4,12.874949,1.750140,0.000000,11.114362,8.382695,0.000000,23.497772,19.984669,-0.000000,12.038059,9.498957,0.000000
1083,9,8,4,12.221712,1.455513,0.000000,11.500391,9.482199,-0.000000,24.085904,18.075503,0.000000,12.995070,12.390506,-0.000000
1083,9,9,4,1.283931,2.302500,0.826975,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.083073,0.000000,0.126595,0.365094
1083,9,10,4,10.970671,0.689752,-0.000000,14.336307,7.212102,0.000000,26.611743,12.659021,-0.000000,17.322127,13.176048,0.000000
1083,9,11,4,9.130938,0.184639,-0.000000,3.191256,0.000000,0.000000,10.980252,3.280903,-0.000000,7.954284,1.393960,0.000000
1083,9,12,4,8.019820,0.000000,-0.000000,-0.000000,1.234182,0.486469,0.281457,3.078811,0.000000,-0.000000,0.323353,-0.000000
1083,9,13,4,7.152764,0.265380,-0.000000,-0.000000,1.444844,1.663186,0.447793,1.665786,0.568913,-0.000000,0.654447,0.709247
1083,9,14,4,6.542459,0.128457,-0.000000,-0.000000,1.880049,1.610855,0.210933,2.357702,0.771430,-0.000000,0.768338,0.321242
1083,9,15,4,6.181145,0.196550,-0.000000,-0.000000,1.440879,1.647422,1.282097,2.539554,1.054747,-0.000000,0.888853,0.510655
1083,9,16,4,6.374310,0.210307,-0.000000,-0.000000,2.012771,1.180827,1.079728,3.064851,0.943911,-0.000000,0.862582,-0.000000
1083,9,17,4,6.415919,0.386161,-0.000000,-0.000000,2.234711,1.212185,1.098439,3.031698,0.794056,-0.000000,1.500749,0.000000
1083,9,18,4,5.971851,0.138649,-0.000000,-0.000000,0.631181,0.720632,1.211128,0.602919,0.526973,0.000000,0.000000,0.108452
1083,9,19,4,3.289576,0.010435,0.000000,-0.000000,0.106589,0.416616,0.000000,0.819504,0.579781,-0.000000,0.863692,0.563152
1083,10,0,4,20.581552,5.458025,0.000000,0.908298,4.360338,0.000000,6.613870,6.637961,0.557419,1.348342,1.941229,0.568877
1083,10,1,4,15.681083,3.340949,-0.000000,-0.000000,2.080526,0.000000,2.264874,1.486268,0.425044,-0.000000,0.229679,0.433781
1083,10,2,4,14.850243,3.103093,0.000000,1.377503,0.000000,0.000000,5.814338,8.964744,-0.000000,0.559682,1.275612,-0.000000
1083,10,3,4,16.620907,3.661737,-0.000000,10.105273,2.765899,0.000000,18.600740,19.747887,-0.000000,7.525439,7.888004,-0.000000
1083,10,4,4,17.613630,4.174712,-0.000000,11.514679,8.450198,0.000000,25.887728,33.022514,0.000000,11.426273,9.240105,0.000000
1083,10,5,4,19.509384,4.506063,-0.000000,14.871896,9.760257,-0.000000,33.230269,39.999084,-0.000000,14.204148,12.624634,0.000000
1083,10,6,4,19.023396,4.684828,-0.000000,3.148798,0.000000,-0.000000,15.575305,22.640854,-0.000000,3.150257,4.377237,0.000000
1083,10,7,4,13.998055,2.393384,0.000000,-0.000000,3.359600,0.000000,-0.000000,2.115077,0.000000,-0.000000,0.454057,-0.000000
1083,10,8,4,10.947581,0.452087,0.000000,-0.000000,1.262130,2.550591,-0.000000,0.684041,1.944798,-0.000000,0.000000,0.616155
1083,10,9,4,2.336801,0.000000,0.000000,-0.000000,0.526133,6.446923,0.866307,0.000000,4.628101,-0.000000,0.079345,4.503743
1083,10,10,4,11.190804,1.071056,-0.000000,-0.000000,3.128039,1.957412,-0.000000,9.522310,0.835893,-0.000000,1.162938,0.021043
1083,10,11,4,11.175642,0.738874,0.000000,-0.000000,2.101557,3.686449,0.803321,4.628280,1.774725,-0.000000,1.644487,2.351166
1083,10,12,4,8.437334,0.000000,-0.000000,-0.000000,1.330848,1.572423,-0.000000,0.000000,0.885325,-0.000000,0.062800,0.253932
1083,10,13,4,8.469496,0.363066,-0.000000,-0.000000,0.000000,-0.000000,3.122242,10.071675,0.000000,-0.000000,1.796100,0.000000
1083,10,14,4,9.286518,0.663918,0.000000,3.558745,1.756507,-0.000000,9.659455,7.385453,-0.000000,3.302021,7.096067,-0.000000
1083,10,15,4,9.340667,0.251071,0.000000,7.403857,6.857892,0.000000,16.949096,9.794137,0.000000,7.956256,12.921622,0.000000
1083,10,16,4,9.351921,0.030150,0.000000,9.123535,3.324301,0.000000,17.171283,6.772594,0.000000,11.035394,10.235857,0.000000
1083,10,17,4,9.322589,0.301734,-0.000000,10.048341,5.182359,-0.000000,18.378942,5.799374,0.000000,11.762682,11.309917,0.000000
1083,10,18,4,8.947277,0.770264,0.000000,14.175467,6.393299,-0.000000,28.029718,6.721525,0.000000,21.398671,10.501674,-0.000000
1083,10,19,4,5.534060,0.644894,0.000000,8.284389,2.586826,-0.000000,16.713678,2.336199,0.000000,13.006048,6.509354,0.000000
1083,11,0,4,21.570152,5.776410,-0.000000,3.876471,0.482470,0.000000,11.045365,11.851984,0.808577,2.571761,3.787367,0.825197
1083,11,1,4,17.402818,4.252301,-0.000000,6.211394,2.075849,0.021506,13.604169,16.113722,1.226707,4.866825,4.383709,1.251438
1083,11,2,4,17.824318,4.247381,-0.000000,9.908311,2.568329,0.000000,21.807750,22.620028,1.200262,9.400526,9.371668,1.214604
1083,11,3,4,18.661638,4.361463,0.000000,9.035517,0.134190,-0.000000,19.547160,20.518638,0.447371,7.865162,9.898011,1.256870
1083,11,4,4,16.484165,4.243991,0.000000,0.000000,0.633177,0.000000,4.094908,2.812624,1.368259,-0.000000,2.300512,1.554038
1083,11,5,4,18.189610,4.146235,-0.000000,0.000000,3.304448,3.561977,3.244457,3.160107,1.179225,-0.000000,3.078567,1.179191
1083,11,6,4,19.562474,4.111261,-0.000000,0.000000,4.515605,3.908694,5.125977,3.064068,1.291984,-0.000000,2.596531,2.333701
1083,11,7,4,13.724648,2.133471,0.000000,0.000000,1.393314,0.603966,0.000000,2.250061,0.727857,-0.000000,1.700792,1.235314
1083,11,8,4,9.139048,1.000147,0.000000,-0.000000,0.000000,0.000000,0.000000,0.859925,-0.000000,-0.000000,0.265002,0.283292
1083,11,9,4,3.616027,0.000000,0.000000,2.020326,0.000000,-0.000000,6.854409,7.268347,-0.000000,1.458373,6.281239,0.000000
1083,11,10,4,1.392545,2.816295,0.547600,-0.000000,0.357482,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.166999
1083,11,11,4,15.860167,2.556731,-0.000000,5.210684,5.481646,0.000000,14.460383,21.777329,-0.000000,3.020092,7.815191,0.000000
1083,11,12,4,12.924799,2.039667,-0.000000,5.523643,6.029654,-0.000000,14.851250,23.580827,-0.000000,3.963931,7.032783,0.000000
1083,11,13,4,12.466536,2.055265,-0.000000,9.282650,7.677563,-0.000000,20.444520,17.270933,0.000000,8.845050,14.885420,0.000000
1083,11,14,4,11.673840,1.014118,-0.000000,11.792682,2.812121,0.000000,22.221233,6.735807,-0.000000,15.823593,7.995219,-0.000000
1083,11,15,4,10.315946,0.372879,0.000000,2.357684,0.000000,-0.000000,10.762234,1.119192,0.000000,8.019922,0.724466,0.000000
1083,11,16,4,9.138139,0.415625,-0.000000,0.000000,1.726927,1.088114,0.696025,2.333796,0.000000,-0.000000,1.635327,0.174730
1083,11,17,4,8.789163,0.071970,-0.000000,0.000000,0.769304,1.673756,1.445282,3.055361,0.131539,-0.000000,0.425189,0.449072
1083,11,18,4,8.440060,0.000000,-0.000000,0.000000,0.888670,2.331088,1.953219,4.020459,0.779066,-0.000000,0.252078,0.672225
1083,11,19,4,5.506525,0.085862,0.000000,-0.000000,0.000000,2.667022,0.699205,1.642312,0.818662,-0.000000,0.000000,0.826700
1083,12,0,4,20.842495,5.416578,-0.000000,6.757304,0.000000,0.000000,14.884190,14.263102,0.777692,5.462137,5.729270,0.793677
1083,12,1,4,15.151582,3.156829,0.000000,4.535655,2.109152,-0.000000,11.270584,11.057927,1.150864,4.428798,6.131930,1.174760
1083,12,2,4,13.972918,2.814842,-0.000000,-0.000000,2.564092,1.466409,4.533977,4.515624,1.270248,0.142441,2.566569,1.336829
1083,12,3,4,14.168026,2.292862,0.000000,-0.000000,4.837902,0.006352,1.010978,0.760116,1.119049,-0.000000,1.694901,0.755060
1083,12,4,4,14.706085,2.596118,0.000000,-0.000000,1.364044,0.870146,2.734196,1.647944,0.084410,-0.000000,1.862959,0.000000
1083,12,5,4,16.026576,3.379842,0.000000,-0.000000,0.191496,0.000000,4.727279,5.405046,0.800616,-0.000000,0.839735,1.555064
1083,12,6,4,18.925842,4.141844,-0.000000,5.872356,0.000000,-0.000000,16.670490,19.337117,1.132521,5.191939,5.510805,1.225216
1083,12,7,4,13.644708,2.958677,-0.000000,4.173098,1.313699,-0.000000,7.785322,10.759533,1.475817,2.847654,4.144430,1.535930
1083,12,8,4,10.818072,2.055918,0.000000,4.553807,4.389119,0.000000,11.653459,19.863861,0.317133,3.328554,5.141046,0.514449
1083,12,9,4,3.088346,0.136500,-0.000000,13.034586,7.527239,0.000000,23.679533,20.423124,-0.000000,11.798442,11.853273,0.000000
1083,12,10,4,1.524708,1.035128,0.000000,2.072516,0.000000,-0.000000,3.310214,0.000000,-0.000000,3.931813,0.000000,0.000000
1083,12,11,4,17.384042,2.884813,-0.000000,9.033153,0.052875,-0.000000,18.411145,5.600035,-0.000000,11.045235,10.615693,0.000000
1083,12,12,4,12.139869,1.706787,-0.000000,-0.000000,0.098170,0.000000,5.259891,3.350340,0.000000,3.615507,4.320635,0.000000
1083,12,13,4,11.220409,1.666332,0.000000,-0.000000,0.330532,1.067201,1.864433,1.697421,0.060441,-0.000000,0.825522,0.152593
1083,12,14,4,10.814498,0.935347,-0.000000,-0.000000,2.133062,2.799378,1.826198,4.464002,1.519316,-0.000000,1.026395,2.101020
1083,12,15,4,10.039171,0.426331,-0.000000,0.000000,0.000000,0.871125,3.719352,4.834201,0.204850,-0.000000,0.741177,0.743132
1083,12,16,4,7.988171,0.000000,-0.000000,0.000000,0.000000,0.062335,0.404730,0.955055,0.486239,-0.000000,0.009916,0.515296
1083,12,17,4,9.136899,0.651092,0.000000,0.000000,0.125519,0.000000,4.196119,8.618030,-0.000000,-0.000000,2.097295,-0.000000
1083,12,18,4,9.966135,0.318886,-0.000000,2.454277,2.464990,-0.000000,10.466366,9.829906,0.000000,4.071226,8.174875,-0.000000
1083,12,19,4,7.669852,0.840857,0.000000,4.969478,2.797707,-0.000000,13.243346,7.319511,-0.000000,7.683393,6.296440,0.000000
1083,13,0,4,19.378647,4.774078,0.000000,3.582345,3.332657,0.000000,10.010026,10.103384,0.550424,3.402130,3.357087,0.561738
1083,13,1,4,11.902462,1.831070,0.000000,-0.000000,2.752802,0.655637,1.141188,0.827785,0.844487,-0.000000,1.083288,0.875561
1083,13,2,4,11.028945,1.260155,-0.000000,-0.000000,1.120447,0.000000,1.990907,0.805606,0.302998,-0.000000,0.145087,0.301429
1083,13,3,4,13.342873,1.957910,0.000000,4.626756,0.614413,-0.000000,9.095815,9.296304,0.010970,4.404798,3.660381,0.204691
1083,13,4,4,16.469175,3.235651,0.000000,9.102042,5.660444,0.000000,21.695461,23.967468,0.417190,9.266450,7.511851,0.245229
1083,13,5,4,18.671055,4.368785,0.000000,10.673216,4.536003,-0.000000,24.008955,24.358193,0.023353,10.485809,8.314814,0.017488
1083,13,6,4,19.464540,4.666628,0.000000,10.071996,0.781897,-0.000000,21.839841,21.327102,0.473668,9.310839,8.491909,0.483404
1083,13,7,4,12.103682,2.308900,0.000000,-0.000000,0.859495,0.000000,0.813366,0.663233,0.388545,-0.000000,0.897930,0.400547
1083,13,8,4,8.405327,0.433584,-0.000000,-0.000000,0.037133,-0.000000,2.324986,1.175659,0.193026,0.568373,2.055477,0.214005
1083,13,9,4,-0.000000,0.000000,0.000000,-0.000000,1.550994,0.433219,0.363140,2.401712,-0.000000,-0.000000,2.455362,-0.000000
1083,13,10,4,1.098519,0.000000,-0.000000,-0.000000,0.000000,3.420953,0.000000,0.000000,3.742672,-0.000000,0.483226,3.973728
1083,13,11,4,15.790695,2.709468,-0.000000,-0.000000,3.335534,0.445163,1.928828,6.867269,0.075366,-0.000000,0.276503,0.000000
1083,13,12,4,10.348679,0.972260,-0.000000,-0.000000,1.698669,0.295458,0.918085,0.000000,0.829711,-0.000000,0.414529,0.202314
